,genes_0,genes_1,x,y,cluster
181184,21581.273,20553.004,22341.0,8271.0,617.0
181185,20367.477,21470.377,22352.0,6294.0,725.0
181186,21782.816,20045.232,22350.0,6846.0,725.0
181187,20297.203,21684.008,22354.0,6982.0,725.0
181188,21854.229,19976.986,22345.0,7331.0,725.0
181189,20587.572,21152.826,22359.0,7145.0,725.0
181190,20238.906,21762.518,22350.0,8144.0,402.0
181191,21845.045,20145.016,22354.0,5786.0,725.0
181192,21263.316,20353.229,22342.0,7071.0,725.0
181193,21318.45,20384.98,22348.0,7548.0,725.0
181194,21987.045,19940.625,22354.0,7629.0,664.0
181195,21872.707,20099.709,22352.0,7932.0,468.0
181196,21870.066,19968.502,22358.0,6007.0,731.0
181197,20164.95,22171.168,22353.0,6824.0,730.0
181198,20936.389,22273.248,22360.0,5612.0,618.0
181199,22490.367,20100.62,22360.0,7227.0,731.0
181200,20153.469,22143.61,22355.0,7312.0,730.0
181201,21873.559,20075.998,22353.0,7428.0,725.0
181202,20695.592,21046.092,22353.0,6452.0,725.0
181203,20444.025,21419.463,22360.0,8030.0,725.0
181204,20381.965,21432.979,22352.0,5300.0,619.0
181205,20160.129,22160.22,22359.0,6198.0,730.0
181206,21106.275,20830.277,22349.0,7021.0,725.0
181207,21245.87,20477.16,22359.0,8114.0,725.0
181208,20459.58,21382.81,22358.0,5569.0,725.0
181209,20756.432,21095.78,22361.0,5755.0,725.0
181210,22261.479,19944.594,22366.0,5836.0,731.0
181211,21032.5,20692.492,22363.0,6513.0,725.0
181212,20722.93,21019.229,22360.0,7844.0,725.0
181213,20439.852,21393.385,22362.0,6180.0,725.0
181214,21309.816,20426.66,22363.0,6693.0,725.0
181215,20285.361,21831.984,22361.0,8175.0,402.0
181216,20301.621,21715.865,22358.0,5474.0,620.0
181217,21397.025,20274.996,22362.0,5729.0,725.0
181218,20932.764,20729.389,22358.0,6148.0,725.0
181219,21207.863,20519.102,22355.0,6395.0,725.0
181220,20846.537,20850.006,22355.0,6336.0,725.0
181221,21641.945,20089.695,22364.0,7578.0,725.0
181222,20760.365,21036.145,22360.0,7900.0,725.0
181223,21298.29,20446.084,22367.0,7370.0,725.0
181224,20793.742,20923.113,22369.0,6317.0,725.0
181225,20209.06,22037.416,22367.0,7109.0,730.0
181226,22001.312,19974.709,22372.0,7724.0,664.0
181227,21358.504,20325.111,22363.0,5547.0,725.0
181228,22075.39,19973.834,22362.0,5658.0,731.0
181229,21787.398,20089.674,22369.0,5698.0,725.0
181230,20601.576,21226.686,22369.0,5967.0,725.0
181231,21161.965,20650.86,22364.0,6569.0,725.0
181232,22343.418,20027.863,22367.0,6959.0,731.0
181233,21056.023,20639.217,22353.0,7125.0,725.0
181234,22374.658,19986.984,22357.0,7597.0,731.0
181235,21991.94,20579.873,22366.0,8221.0,572.0
181236,20780.697,20983.236,22363.0,6265.0,725.0
181237,20103.041,22218.828,22368.0,6495.0,730.0
181238,20255.652,21834.938,22369.0,6547.0,730.0
181239,20769.467,21030.607,22366.0,7001.0,725.0
181240,20826.945,20997.51,22371.0,7393.0,725.0
181241,22106.107,19930.988,22376.0,5931.0,731.0
181242,20145.31,22260.527,22367.0,7463.0,730.0
181243,19971.541,22537.309,22368.0,5451.0,584.0
181244,21263.043,20466.777,22376.0,6367.0,725.0
181245,20612.42,21110.246,22370.0,6658.0,725.0
181246,22535.852,20052.748,22370.0,6780.0,645.0
181247,21397.605,20286.66,22377.0,7479.0,725.0
181248,19981.844,22521.342,22370.0,8001.0,621.0
181249,20133.82,22257.895,22372.0,6232.0,730.0
181250,21602.434,20433.592,22378.0,7867.0,644.0
181251,21215.232,20591.818,22369.0,7963.0,725.0
181252,21071.04,21018.094,22367.0,5399.0,622.0
181253,21476.26,20234.246,22373.0,6023.0,725.0
181254,21225.854,20603.951,22372.0,7674.0,725.0
181255,22439.38,20015.143,22352.0,7747.0,731.0
181256,20577.008,21276.467,22372.0,5324.0,725.0
181257,21521.96,20227.338,22385.0,6419.0,725.0
181258,22346.979,19942.463,22359.0,6614.0,731.0
181259,20637.688,21894.426,22374.0,7926.0,623.0
181260,20714.26,22184.697,22376.0,8087.0,624.0
181261,22100.46,19968.996,22381.0,7285.0,664.0
181262,22277.004,20046.729,22373.0,5877.0,731.0
181263,21994.307,20102.69,22367.0,5348.0,585.0
181264,21271.832,20438.723,22377.0,6461.0,725.0
181265,22107.49,19938.611,22371.0,6112.0,731.0
181266,19889.523,22664.95,22374.0,8572.0,510.0
181267,21240.787,20470.432,22380.0,7159.0,725.0
181268,21629.176,20132.78,22376.0,7816.0,725.0
181269,20870.92,20891.297,22381.0,6525.0,725.0
181270,20907.654,20766.496,22382.0,7511.0,725.0
181271,21583.633,20175.236,22383.0,5628.0,725.0
181272,20791.514,20985.271,22377.0,6353.0,725.0
181273,20802.61,20894.428,22379.0,6829.0,725.0
181274,21618.814,20114.008,22384.0,7084.0,725.0
181275,20791.229,21035.89,22382.0,7787.0,725.0
181276,20939.787,20671.604,22382.0,7653.0,725.0
181277,20242.43,21870.105,22382.0,7113.0,730.0
181278,22410.941,19985.768,22387.0,6057.0,731.0
181279,20523.322,21344.352,22382.0,6758.0,725.0
181280,20491.81,21362.588,22379.0,6722.0,725.0
181281,21742.787,19971.35,22389.0,7558.0,725.0
181282,20628.799,22098.494,22382.0,8169.0,625.0
181283,22313.701,19966.973,22387.0,6165.0,731.0
181284,21719.719,20136.572,22383.0,7427.0,626.0
181285,20949.164,20807.412,22386.0,5379.0,483.0
181286,20193.059,22053.162,22386.0,5564.0,627.0
181287,20436.277,21421.895,22385.0,6704.0,725.0
181288,20844.057,20887.695,22383.0,7692.0,628.0
181289,20508.068,21318.244,22390.0,5750.0,725.0
181290,21811.293,20047.666,22383.0,6207.0,731.0
181291,20387.898,21482.27,22384.0,7037.0,725.0
181292,21967.307,20306.736,22391.0,7242.0,629.0
181293,21830.771,20068.87,22391.0,7634.0,725.0
181294,20787.404,20976.145,22392.0,7372.0,725.0
181295,20869.514,21615.959,22390.0,5505.0,588.0
181296,20942.604,20917.59,22395.0,6232.0,725.0
181297,20740.898,20953.088,22391.0,7315.0,725.0
181298,21960.871,20030.555,22379.0,5796.0,731.0
181299,21186.047,20604.621,22384.0,5900.0,725.0
181300,20480.393,21306.787,22388.0,6485.0,725.0
181301,22529.992,20064.729,22388.0,6631.0,645.0
181302,20801.252,20908.062,22387.0,6891.0,725.0
181303,19884.514,22674.152,22391.0,8416.0,510.0
181304,20912.592,20812.86,22392.0,5833.0,725.0
181305,21312.37,20397.676,22395.0,6508.0,725.0
181306,22345.252,19951.893,22383.0,6931.0,731.0
181307,21486.594,20152.219,22398.0,7397.0,725.0
181308,20580.844,21627.525,22393.0,7857.0,630.0
181309,20936.71,20814.652,22392.0,7911.0,725.0
181310,20471.523,21398.584,22391.0,7989.0,725.0
181311,21011.428,22130.648,22385.0,8126.0,631.0
181312,21775.936,20081.398,22403.0,6389.0,731.0
181313,20271.074,21798.486,22388.0,6983.0,730.0
181314,20887.133,20873.58,22388.0,7137.0,725.0
181315,20983.928,22429.484,22393.0,7218.0,715.0
181316,20964.604,20795.973,22394.0,8079.0,725.0
181317,21063.553,20702.094,22394.0,5684.0,725.0
181318,21645.148,20123.17,22389.0,5979.0,725.0
181319,20712.441,21667.793,22393.0,5525.0,632.0
181320,20478.062,21281.719,22395.0,5813.0,725.0
181321,20257.078,21763.436,22396.0,7482.0,730.0
181322,22047.158,19927.4,22414.0,6667.0,576.0
181323,22386.17,19991.918,22392.0,6015.0,731.0
181324,20597.316,21210.357,22397.0,6652.0,725.0
181325,21772.582,19973.078,22389.0,7052.0,725.0
181326,21584.883,20102.463,22388.0,6297.0,725.0
181327,20252.3,21779.441,22399.0,6551.0,730.0
181328,21698.414,20138.445,22396.0,7339.0,626.0
181329,20123.332,22228.5,22394.0,7459.0,730.0
181330,20846.379,21492.447,22396.0,7881.0,633.0
181331,20988.412,20787.094,22403.0,5399.0,483.0
181332,20779.742,21023.303,22396.0,6348.0,725.0
181333,22678.635,20138.008,22395.0,7175.0,634.0
181334,21040.299,20719.88,22403.0,7503.0,725.0
181335,20802.934,21000.262,22402.0,5420.0,635.0
181336,20773.037,20961.33,22394.0,5916.0,725.0
181337,21730.277,19949.385,22401.0,6834.0,725.0
181338,22269.426,20045.928,22394.0,6867.0,731.0
181339,20661.598,21138.174,22403.0,7007.0,725.0
181340,20143.412,22218.799,22400.0,7279.0,730.0
181341,22123.234,19979.28,22392.0,6585.0,731.0
181342,20690.242,21194.924,22400.0,6702.0,725.0
181343,21073.297,20636.562,22402.0,7794.0,725.0
181344,21253.422,20683.727,22409.0,7032.0,725.0
181345,22309.99,19912.0,22426.0,7267.0,731.0
181346,20408.936,21412.168,22406.0,7922.0,725.0
181347,22363.291,19965.227,22409.0,6268.0,731.0
181348,21771.182,20067.52,22404.0,6959.0,725.0
181349,20829.717,20957.549,22403.0,7083.0,725.0
181350,20700.76,21171.2,22407.0,7441.0,636.0
181351,21821.482,20063.584,22404.0,5947.0,731.0
181352,21277.996,20490.033,22391.0,6803.0,725.0
181353,20978.229,22060.021,22405.0,5638.0,637.0
181354,22512.668,20062.064,22399.0,6085.0,638.0
181355,21185.863,20551.58,22405.0,6119.0,725.0
181356,20837.652,20899.758,22410.0,6934.0,725.0
181357,20835.791,21022.93,22408.0,7593.0,725.0
181358,21854.518,20141.006,22405.0,7710.0,725.0
181359,22116.566,19972.68,22406.0,7665.0,664.0
181360,20382.057,21524.438,22410.0,5570.0,725.0
181361,20423.734,21547.777,22408.0,6171.0,725.0
181362,22071.81,19976.377,22404.0,5862.0,731.0
181363,21834.5,19983.264,22423.0,6328.0,731.0
181364,22272.693,19985.191,22398.0,7740.0,731.0
181365,20557.518,21396.953,22408.0,8098.0,725.0
181366,20590.064,22082.154,22411.0,7211.0,639.0
181367,21100.965,20571.746,22405.0,5445.0,725.0
181368,22384.828,19967.482,22423.0,6049.0,731.0
181369,21573.092,20206.43,22416.0,6195.0,725.0
181370,20729.959,21411.598,22411.0,8059.0,640.0
181371,21460.875,20632.568,22414.0,5476.0,641.0
181372,20971.506,21879.998,22413.0,5534.0,616.0
181373,20710.502,21122.078,22414.0,5758.0,725.0
181374,20293.39,21689.627,22413.0,6021.0,642.0
181375,20112.002,22184.898,22411.0,7226.0,730.0
181376,20752.502,20981.379,22411.0,7482.0,725.0
181377,21198.799,20658.379,22429.0,6301.0,725.0
181378,19886.895,22670.137,22414.0,8581.0,510.0
181379,20234.234,21987.22,22414.0,5717.0,383.0
181380,22302.594,19986.164,22406.0,6759.0,731.0
181381,21153.307,20563.324,22416.0,7148.0,725.0
181382,20590.39,21221.752,22414.0,6221.0,725.0
181383,21701.5,20112.215,22426.0,6600.0,725.0
181384,21778.55,20059.812,22420.0,7374.0,725.0
181385,20272.14,21737.957,22418.0,7714.0,730.0
181386,21297.861,20384.988,22420.0,6879.0,725.0
181387,20210.418,22333.29,22421.0,5624.0,643.0
181388,21686.086,20039.762,22424.0,7533.0,725.0
181389,20450.484,21405.182,22421.0,7131.0,725.0
181390,21799.508,20080.852,22436.0,7322.0,725.0
181391,21598.96,20451.984,22422.0,7987.0,644.0
181392,22152.252,19940.229,22420.0,6505.0,731.0
181393,21241.873,20513.625,22428.0,5939.0,725.0
181394,21645.988,20122.193,22428.0,5976.0,725.0
181395,22596.344,20084.566,22415.0,7101.0,645.0
181396,20359.045,21575.93,22421.0,5858.0,725.0
181397,20580.291,21427.926,22424.0,5875.0,646.0
181398,21196.414,20511.57,22430.0,6133.0,725.0
181399,22662.316,20131.182,22423.0,6449.0,611.0
181400,21129.25,20713.006,22423.0,6829.0,725.0
181401,20364.793,21559.371,22425.0,6677.0,725.0
181402,21888.031,20074.713,22428.0,5997.0,731.0
181403,22254.865,20021.469,22425.0,7580.0,731.0
181404,21186.441,20426.129,22421.0,7291.0,725.0
181405,21843.635,20018.666,22422.0,7421.0,725.0
181406,22309.688,20058.188,22438.0,7937.0,731.0
181407,20189.273,22321.043,22430.0,5560.0,643.0
181408,21482.473,20234.215,22439.0,7391.0,725.0
181409,20924.328,21929.713,22424.0,5513.0,616.0
181410,21338.73,20428.021,22421.0,6411.0,725.0
181411,21229.766,20603.648,22426.0,7024.0,725.0
181412,20201.94,21992.984,22431.0,6338.0,383.0
181413,21722.248,20067.787,22426.0,6985.0,725.0
181414,21093.385,20720.895,22430.0,7225.0,725.0
181415,21508.664,20317.686,22437.0,7960.0,647.0
181416,20127.65,22242.941,22433.0,5703.0,648.0
181417,22404.69,20031.502,22425.0,6913.0,731.0
181418,20302.652,21853.62,22431.0,7189.0,730.0
181419,21691.096,20019.723,22434.0,7453.0,725.0
181420,22206.244,19995.31,22431.0,6636.0,731.0
181421,20404.006,21471.984,22436.0,6019.0,725.0
181422,21639.924,20078.094,22422.0,6366.0,725.0
181423,20580.027,21294.912,22436.0,6537.0,725.0
181424,21328.133,20450.686,22437.0,7510.0,725.0
181426,21166.99,20612.264,22438.0,5734.0,725.0
181427,22348.832,19994.62,22438.0,6227.0,731.0
181428,20229.941,21871.54,22433.0,7059.0,730.0
181429,20180.459,22076.537,22434.0,7708.0,730.0
181430,21662.098,19973.97,22450.0,7239.0,725.0
181431,21238.01,20476.803,22439.0,7481.0,725.0
181432,22028.066,20027.982,22424.0,5896.0,731.0
181433,22116.88,19957.006,22427.0,7345.0,664.0
181434,20944.521,20799.361,22440.0,6184.0,725.0
181435,21094.373,20760.672,22439.0,6485.0,725.0
181436,22160.57,19969.803,22436.0,6706.0,731.0
181437,22299.283,19978.625,22418.0,6732.0,731.0
181438,21867.318,19980.205,22430.0,6800.0,731.0
181439,22000.422,20566.557,22430.0,8072.0,572.0
181440,22603.47,20105.168,22452.0,6096.0,649.0
181441,21676.18,20009.63,22447.0,7125.0,725.0
181442,20640.676,21184.445,22442.0,7169.0,725.0
181443,21718.459,20170.543,22436.0,7673.0,626.0
181444,21998.195,20531.975,22444.0,7835.0,572.0
181445,20647.639,21521.094,22442.0,7984.0,650.0
181446,21642.72,20123.545,22448.0,5972.0,725.0
181447,20202.943,21937.87,22444.0,6071.0,383.0
181448,21817.223,20040.951,22439.0,6266.0,731.0
181449,21282.11,20418.713,22436.0,7634.0,725.0
181450,20501.867,21355.885,22446.0,6206.0,725.0
181451,20872.162,20930.465,22452.0,6475.0,725.0
181452,21116.75,20774.797,22443.0,7652.0,725.0
181453,20867.973,20942.363,22445.0,6567.0,725.0
181454,21536.736,20180.432,22445.0,6823.0,725.0
181455,22547.645,20046.332,22424.0,7618.0,731.0
181457,20960.621,21922.871,22446.0,8033.0,571.0
181458,21114.363,20714.562,22444.0,6773.0,725.0
181459,20739.236,21051.73,22450.0,6860.0,725.0
181460,22047.738,19894.604,22432.0,7201.0,664.0
181461,21001.889,20770.785,22453.0,6282.0,725.0
181462,20616.582,21293.94,22456.0,7296.0,673.0
181463,20407.367,21504.428,22450.0,7422.0,725.0
181464,21008.533,20851.422,22451.0,6354.0,725.0
181465,22348.941,19957.016,22457.0,7359.0,731.0
181466,21098.43,20698.656,22453.0,6513.0,725.0
181467,21069.783,20756.557,22458.0,7454.0,725.0
181468,22001.717,19996.047,22455.0,7550.0,664.0
181469,20967.623,20926.764,22446.0,5548.0,651.0
181470,21238.922,20664.273,22450.0,5768.0,725.0
181471,21259.264,20604.463,22454.0,6386.0,725.0
181472,21158.047,20690.098,22450.0,7311.0,725.0
181473,20240.65,21851.639,22453.0,7511.0,730.0
181474,20310.59,21722.555,22456.0,6415.0,725.0
181475,21447.484,20257.197,22457.0,6688.0,725.0
181476,21639.762,20119.875,22460.0,6800.0,725.0
181477,22037.049,19996.525,22449.0,7094.0,664.0
181478,20305.215,21857.549,22459.0,5683.0,652.0
181479,20447.188,21381.91,22456.0,5752.0,725.0
181480,21095.648,20667.951,22455.0,5902.0,725.0
181481,21458.637,20220.477,22454.0,6651.0,725.0
181482,20875.309,20993.963,22456.0,6019.0,725.0
181483,21993.852,20522.25,22458.0,7881.0,572.0
181484,20447.1,21419.654,22461.0,6068.0,725.0
181485,20543.928,21259.418,22459.0,6551.0,725.0
181486,20408.854,21589.625,22460.0,6666.0,725.0
181487,20836.174,20979.52,22459.0,6370.0,725.0
181488,20080.451,22320.582,22461.0,5577.0,730.0
181489,21637.193,20079.45,22461.0,6742.0,725.0
181490,20659.719,22164.107,22463.0,7844.0,504.0
181491,20076.553,22310.938,22462.0,5792.0,730.0
181492,21541.559,20242.646,22459.0,5951.0,725.0
181493,21551.377,20073.766,22473.0,6123.0,725.0
181494,21356.22,20294.834,22471.0,7153.0,725.0
181495,21159.807,20769.693,22462.0,7389.0,725.0
181496,22042.256,20027.516,22457.0,5819.0,731.0
181497,20787.541,21062.455,22466.0,5840.0,725.0
181498,20778.81,20998.287,22464.0,6169.0,725.0
181499,20224.94,21977.193,22466.0,7912.0,730.0
181500,20400.629,21511.26,22466.0,6573.0,725.0
181501,20503.416,21443.459,22475.0,6712.0,725.0
181502,20208.387,21999.87,22466.0,6904.0,730.0
181503,22419.484,20015.604,22466.0,7054.0,731.0
181504,21877.033,20072.916,22451.0,6153.0,731.0
181505,20669.857,21399.406,22466.0,6444.0,653.0
181506,20456.021,21543.918,22464.0,7578.0,725.0
181507,21295.703,20639.172,22464.0,7212.0,725.0
181508,20710.092,21976.723,22472.0,7817.0,654.0
181509,22298.582,19976.701,22467.0,6252.0,731.0
181510,21663.127,20084.814,22470.0,7606.0,725.0
181511,20256.934,21804.033,22469.0,5982.0,655.0
181512,20372.525,21665.916,22469.0,7128.0,725.0
181513,21075.912,20931.27,22464.0,8009.0,656.0
181514,20637.014,21144.64,22473.0,6332.0,725.0
181515,21460.938,20277.42,22468.0,6984.0,725.0
181516,22014.238,20536.512,22464.0,5613.0,657.0
181517,21502.803,20185.764,22466.0,6210.0,725.0
181518,22281.006,20025.83,22465.0,6311.0,731.0
181519,20770.059,21154.434,22476.0,7277.0,725.0
181520,21807.04,20051.018,22474.0,6873.0,725.0
181521,21108.977,20843.375,22473.0,7976.0,658.0
181522,21162.277,20752.162,22475.0,5861.0,725.0
181523,22379.018,19933.75,22474.0,7099.0,731.0
181524,22032.2,19998.678,22462.0,7479.0,664.0
181525,21546.096,20231.316,22477.0,6469.0,725.0
181526,21159.531,20661.428,22471.0,6889.0,725.0
181527,22590.87,20086.404,22456.0,6950.0,645.0
181528,21155.182,20748.486,22479.0,7943.0,659.0
181529,20043.486,22400.887,22476.0,5888.0,660.0
181530,21330.664,20440.934,22476.0,6024.0,725.0
181531,20951.967,20912.816,22482.0,6609.0,661.0
181532,20978.764,21057.111,22474.0,7441.0,662.0
181533,20533.008,21346.523,22475.0,5746.0,725.0
181534,22017.229,20037.482,22486.0,6553.0,731.0
181535,20171.613,22117.129,22476.0,6627.0,663.0
181536,20834.832,21050.621,22483.0,6926.0,725.0
181537,21083.775,20794.334,22480.0,7516.0,725.0
181538,20341.873,21778.514,22478.0,6521.0,725.0
181539,22470.645,20017.277,22490.0,7188.0,731.0
181540,22070.5,19992.344,22481.0,7313.0,664.0
181541,20512.795,21572.916,22487.0,7688.0,725.0
181542,21015.896,20780.459,22482.0,6183.0,725.0
181543,20507.164,21364.19,22480.0,5786.0,725.0
181544,20925.293,22003.115,22485.0,5717.0,665.0
181545,20588.523,21387.953,22477.0,6830.0,666.0
181546,21131.082,20795.287,22479.0,7259.0,725.0
181547,20691.908,21273.271,22485.0,6157.0,667.0
181548,20859.428,20969.064,22488.0,6488.0,725.0
181549,21160.455,20684.059,22478.0,6666.0,725.0
181550,21417.387,20312.328,22481.0,6755.0,725.0
181551,22528.639,20283.629,22488.0,7725.0,668.0
181552,21032.41,20891.451,22486.0,6239.0,725.0
181553,22373.463,19992.215,22486.0,7229.0,731.0
181554,22091.262,19971.541,22485.0,6435.0,731.0
181555,20739.816,21232.746,22484.0,7115.0,725.0
181556,21709.848,20063.258,22495.0,7413.0,725.0
181557,21237.664,20624.322,22484.0,7492.0,725.0
181558,21144.447,20650.781,22482.0,7541.0,725.0
181559,22071.65,20104.066,22489.0,5919.0,669.0
181560,20382.162,21542.002,22489.0,6137.0,725.0
181561,20920.977,20978.14,22487.0,5839.0,725.0
181562,20906.15,21023.71,22473.0,6052.0,725.0
181563,21655.451,20067.412,22486.0,7020.0,725.0
181564,21391.275,20330.03,22494.0,7050.0,725.0
181565,21320.975,20428.488,22488.0,6362.0,725.0
181566,21231.36,20606.857,22488.0,6392.0,725.0
181567,20289.582,21769.281,22492.0,7283.0,730.0
181568,20767.791,21932.297,22481.0,7908.0,654.0
181569,21823.145,20092.084,22492.0,6078.0,731.0
181570,21593.957,20113.695,22493.0,6961.0,725.0
181571,21564.885,20178.05,22496.0,7159.0,725.0
181572,21280.049,20467.23,22499.0,7441.0,725.0
181573,21116.123,20689.295,22497.0,6775.0,725.0
181574,20502.14,21379.719,22494.0,7338.0,673.0
181575,21995.926,20560.438,22489.0,7846.0,572.0
181576,20847.994,21331.908,22488.0,5637.0,670.0
181577,20749.166,22242.996,22498.0,6107.0,671.0
181578,21214.664,20631.92,22499.0,6514.0,725.0
181579,20229.092,22337.074,22490.0,7887.0,672.0
181581,21999.05,20537.172,22498.0,5673.0,657.0
181582,21363.668,20422.709,22497.0,6268.0,725.0
181583,22077.352,19947.49,22498.0,6295.0,731.0
181584,21002.184,22438.541,22500.0,7641.0,715.0
181585,22465.035,20072.268,22501.0,6204.0,638.0
181586,20692.72,21177.346,22500.0,6342.0,725.0
181587,21081.26,20757.719,22498.0,5945.0,725.0
181588,20364.23,21553.994,22503.0,6325.0,725.0
181589,21642.164,20065.32,22491.0,6704.0,725.0
181590,20179.742,22018.86,22502.0,7697.0,730.0
181591,22353.717,20008.021,22516.0,6794.0,731.0
181592,22323.584,20023.703,22507.0,6899.0,731.0
181593,21656.186,20024.826,22507.0,6986.0,725.0
181594,20560.836,21321.63,22503.0,7319.0,673.0
181595,21868.475,19988.857,22515.0,6230.0,731.0
181596,20846.787,21061.305,22504.0,6620.0,725.0
181597,20983.129,20934.625,22504.0,6672.0,661.0
181598,21144.406,20713.633,22507.0,6003.0,725.0
181599,22373.305,20010.406,22519.0,7354.0,731.0
181600,19885.37,22678.215,22508.0,8113.0,510.0
181601,22334.088,20013.156,22503.0,6852.0,731.0
181602,20858.016,20986.178,22501.0,7253.0,725.0
181603,21301.018,20553.328,22499.0,7473.0,725.0
181604,21322.094,20508.455,22504.0,7489.0,725.0
181605,21445.965,20314.959,22508.0,6031.0,674.0
181606,21668.229,20058.83,22513.0,6419.0,725.0
181607,20912.441,21951.297,22506.0,5976.0,675.0
181608,20988.326,21027.303,22506.0,7111.0,699.0
181609,20956.328,22230.89,22500.0,7790.0,676.0
181610,20649.605,22277.322,22512.0,6138.0,677.0
181611,20595.838,21507.191,22512.0,6643.0,725.0
181612,21693.193,20085.254,22520.0,6488.0,725.0
181613,21250.963,20452.053,22518.0,6534.0,725.0
181614,21715.285,20007.332,22527.0,7134.0,725.0
